file,family,category,odrl_term
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL720-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL721-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL722-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL723-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL724-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL725-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL726-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL727-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL728-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL729-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL730-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL731-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL732-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL733-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL734-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL735-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL736-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL737-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL738-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL739-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL750-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL751-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL752-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL753-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL754-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL755-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL755-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL756-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL756-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL757-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL757-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL757-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL757-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL758-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL758-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL758-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL759-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL759-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL759-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL759-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL760-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL760-policy.ttl,spatial,Policies,eq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL760-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL760-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL761-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL761-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL761-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL761-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL762-policy.ttl,spatial,Policies,lt
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL762-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL763-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL763-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL763-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL763-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL764-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL765-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL765-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL765-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL765-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL766-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL766-policy.ttl,spatial,Policies,eq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL766-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL767-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL767-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL767-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL767-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL768-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL768-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL768-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL768-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL769-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL769-policy.ttl,spatial,Policies,gteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL769-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL769-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL770-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL770-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL771-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL771-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL772-policy.ttl,spatial,Policies,eq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL772-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL772-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL773-policy.ttl,spatial,Policies,eq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL773-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL773-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL774-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL774-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL774-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL775-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL775-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL775-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL776-policy.ttl,spatial,Policies,eq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL776-policy.ttl,spatial,Policies,or
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL776-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL777-policy.ttl,spatial,Policies,eq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL777-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL777-policy.ttl,spatial,Policies,xone
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL778-policy.ttl,spatial,Policies,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL778-policy.ttl,spatial,Policies,eq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL778-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL778-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL779-policy.ttl,spatial,Policies,lteq
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/Problems/ODRL/AxisDecomposition/Policies/ODRL779-policy.ttl,spatial,Policies,use
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,absoluteSize
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,absoluteSpatialPosition
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,and
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,latitude
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,longitude
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,percentage
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,relativeSize
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,relativeSpatialPosition
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,spatial
/home/mustafa/projects/ODRL-Axis-Aligned-Profile-OAAP/ontology/oaap.ttl,spatial,ontology,spatialCoordinates
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL800-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL800-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL800-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL800-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL801-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL801-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL801-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL801-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL802-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL802-policy.ttl,temporal,Policies,gt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL802-policy.ttl,temporal,Policies,lt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL802-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL803-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL803-policy.ttl,temporal,Policies,gt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL803-policy.ttl,temporal,Policies,lt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL803-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL804-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL804-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL804-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL804-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL805-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL805-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL805-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL805-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL806-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL806-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL806-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL806-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL807-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL807-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL807-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL807-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL808-policy.ttl,temporal,Policies,delayPeriod
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL808-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL808-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL809-policy.ttl,temporal,Policies,delayPeriod
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL809-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL809-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL809-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL810-policy.ttl,temporal,Policies,delayPeriod
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL810-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL810-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL810-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL811-policy.ttl,temporal,Policies,delayPeriod
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL811-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL811-policy.ttl,temporal,Policies,gt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL811-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL812-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL812-policy.ttl,temporal,Policies,meteredTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL812-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL813-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL813-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL813-policy.ttl,temporal,Policies,meteredTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL813-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL814-policy.ttl,temporal,Policies,lt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL814-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL814-policy.ttl,temporal,Policies,meteredTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL814-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL815-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL815-policy.ttl,temporal,Policies,lt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL815-policy.ttl,temporal,Policies,meteredTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL815-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL816-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL816-policy.ttl,temporal,Policies,timeInterval
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL816-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL817-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL817-policy.ttl,temporal,Policies,timeInterval
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL817-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL818-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL818-policy.ttl,temporal,Policies,timeInterval
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL818-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL819-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL819-policy.ttl,temporal,Policies,timeInterval
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL819-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL820-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL820-policy.ttl,temporal,Policies,timeInterval
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL820-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL821-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL821-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL821-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL821-policy.ttl,temporal,Policies,meteredTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL821-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL822-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL822-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL822-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL822-policy.ttl,temporal,Policies,meteredTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL822-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL823-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL823-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL823-policy.ttl,temporal,Policies,meteredTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL823-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL824-policy.ttl,temporal,Policies,elapsedTime
